5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
145.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
150.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.008928572, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.03125, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
155.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.017857144, 'nt15': -0.008928572, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.008928572, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.008928572, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
160.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.008928572, 'nt14': -0.04017857, 'nt15': -0.08035714, 'nt16': 0.0, 'nt2': -0.026785715, 'nt3': -0.035714287, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.03125, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
165.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.03125, 'nt14': -0.0625, 'nt15': -0.21875, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.008928572, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
170.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.008928572, 'nt15': -0.375, 'nt16': 0.0, 'nt2': -0.008928572, 'nt3': -0.0625, 'nt4': -0.008928572, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.004464286, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 2, 'nt3': 3, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
175.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.53571427, 'nt16': 0.0, 'nt2': -0.026785715, 'nt3': -0.07589286, 'nt4': -0.03125, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 8, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 8, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
180.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.74553573, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.008928572, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 10, 'nt16': 0, 'nt2': 1, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 10, 'nt16': 0, 'nt2': 1, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
185.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': -0.008928572, 'nt15': -0.69196427, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.017857144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 8, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 8, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
190.0, {'nt1': 0.0, 'nt10': -0.017857144, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.026785715, 'nt14': -0.03125, 'nt15': -0.58928573, 'nt16': 0.0, 'nt2': -0.026785715, 'nt3': -0.008928572, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.004464286, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
195.0, {'nt1': 0.0, 'nt10': -0.058035713, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.06696428, 'nt15': -0.45982143, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 7, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 7, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
200.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.11160714, 'nt15': -0.33482143, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.017857144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.004464286, 'nt7': -0.02232143, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 5, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 5, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
205.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.15625, 'nt15': -0.19196428, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.008928572, 'nt4': -0.013392857, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.017857144, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 3, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 3, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 1, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
210.0, {'nt1': 0.0, 'nt10': -0.02232143, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.15625, 'nt16': 0.0, 'nt2': -0.017857144, 'nt3': -0.017857144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 2, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 2, 'nt16': 0, 'nt2': 2, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
215.0, {'nt1': -0.008928572, 'nt10': -0.03125, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.09821428, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.004464286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.02232143, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 1, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
220.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.008928572, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
225.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.013392857, 'nt3': -0.04910714, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
230.0, {'nt1': -0.013392857, 'nt10': -0.03125, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.017857144, 'nt14': -0.013392857, 'nt15': -0.04017857, 'nt16': 0.0, 'nt2': -0.035714287, 'nt3': -0.058035713, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.013392857, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
235.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.04017857, 'nt14': -0.035714287, 'nt15': -0.14732143, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.06696428, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 6, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 6, 'nt16': 0, 'nt2': 0, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
240.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.084821425, 'nt15': -0.28125, 'nt16': 0.0, 'nt2': -0.026785715, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 3, 'nt15': 6, 'nt16': 0, 'nt2': 2, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 3, 'nt15': 6, 'nt16': 0, 'nt2': 2, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
245.0, {'nt1': 0.0, 'nt10': -0.017857144, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.18303572, 'nt15': -0.4375, 'nt16': 0.0, 'nt2': -0.07589286, 'nt3': -0.017857144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.017857144, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 8, 'nt16': 0, 'nt2': 3, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 8, 'nt16': 0, 'nt2': 3, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
250.0, {'nt1': 0.0, 'nt10': -0.04017857, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.29464287, 'nt15': -0.64285713, 'nt16': 0.0, 'nt2': -0.08035714, 'nt3': -0.013392857, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 10, 'nt16': 0, 'nt2': 2, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 10, 'nt16': 0, 'nt2': 2, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
255.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.22321428, 'nt15': -0.62946427, 'nt16': 0.0, 'nt2': -0.125, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.008928572, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 5, 'nt15': 9, 'nt16': 0, 'nt2': 2, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 6, 'nt15': 9, 'nt16': 0, 'nt2': 2, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
260.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.17410715, 'nt15': -0.7098214, 'nt16': 0.0, 'nt2': -0.071428575, 'nt3': -0.04910714, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 3, 'nt15': 10, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 4, 'nt15': 10, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
265.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.116071425, 'nt15': -0.51785713, 'nt16': 0.0, 'nt2': -0.11160714, 'nt3': -0.07589286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.013392857, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 9, 'nt16': 0, 'nt2': 3, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 3, 'nt15': 9, 'nt16': 0, 'nt2': 3, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
270.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.071428575, 'nt15': -0.4732143, 'nt16': 0.0, 'nt2': -0.0625, 'nt3': -0.058035713, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 2, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 7, 'nt16': 0, 'nt2': 2, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
275.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': -0.3794643, 'nt16': 0.0, 'nt2': -0.04910714, 'nt3': -0.0625, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 5, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 5, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
280.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.013392857, 'nt15': -0.2544643, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.017857144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
